call option price0,stockprice0
1.87647,97.6578
2.57409,99.9144
2.08467,98.5994
2.07241,98.6889
1.3843,96.3548
1.38611,96.5079
1.17684,95.7446
1.21983,96.0936
1.39932,97.0056
1.32369,96.8481
1.23397,96.6225
1.2704,96.9361
1.99262,99.6495
1.23086,97.0888
0.864566,95.5004
0.659763,94.4489
0.890706,96.0005
1.30495,98.0501
1.28133,98.1248
1.85649,100.261
2.03258,100.925
3.49304,104.448
4.04423,105.599
4.53485,106.555
3.67287,105.153
2.34058,102.48
2.15225,102.164
1.01977,98.7156
0.799438,97.9111
1.11033,99.4896
0.973996,99.1474
0.762771,98.4054
0.505156,97.1707
0.221603,94.8981
0.380515,96.8018
0.168258,94.8014
0.207444,95.6933
0.134089,94.9483
0.144686,95.5086
0.241444,97.139
0.362459,98.551
0.367252,98.9356
0.764896,101.313
0.391201,99.8282
0.798787,102.064
0.240234,99.5599
0.0535278,97.4415
0.0182446,96.6448
0.00539945,96.1162
0.00238123,96.3804
0.00454519,98.1191
0.00188476,98.901
0.0290752,102.305
0,100.978
call option price30,stockprice30
4.39168,100
3.92238,98.949
3.71038,98.4946
2.69802,95.7012
2.62835,95.5719
2.44158,95.0515
2.4434,95.1538
3.11846,97.3301
3.39578,98.186
3.20104,97.7437
3.85696,99.5447
3.7802,99.4414
3.85143,99.7036
3.37096,98.5686
2.86577,97.2506
2.27559,95.4779
1.45347,92.3146
1.20402,91.1796
1.34154,92.0066
1.1847,91.3155
1.3504,92.2859
1.32035,92.2572
0.916883,90.1114
0.788822,89.3675
0.895307,90.2314
0.542168,87.602
0.446101,86.7557
0.477211,87.2406
0.429115,86.8634
0.36664,86.2604
0.513765,88.0579
0.45093,87.5626
0.436987,87.5646
0.525501,88.6242
0.561664,89.1104
0.435003,88.0146
0.238858,85.4969
0.156263,83.9542
0.185074,84.8046
0.110085,83.0091
0.111051,83.235
0.0644441,81.5415
0.0521261,81.0561
0.0598623,81.717
0.0578626,81.8203
0.0490137,81.5093
0.090238,83.7214
0.054778,82.3027
0.104747,84.6565
0.112963,85.1306
0.0887083,84.5284
0.0587228,83.4311
0.0497442,83.1588
0.0516382,83.511
0.0333595,82.4846
0.0303456,82.4752
0.0070357,79.0465
0.00643755,79.1324
0.00542094,79.0415
0.00978299,80.6918
0.00725839,80.303
0.00651494,80.3693
0.00445946,79.8652
0.00214738,78.7091
0.00149642,78.3634
0.00131849,78.4861
0.000842335,78.0484
0.00126062,79.1444
0.00335843,81.3528
0.00466562,82.3663
0.00394541,82.4092
0.00132415,80.8022
0.00125396,81.1224
0.00207009,82.4096
0.000753092,81.1489
0.0033924,84.1299
0.00066566,81.8809
0.000428259,81.7061
0.000415242,82.1675
0.000210847,81.7529
7.61863e-05,81.0028
0.000102427,81.9612
1.33084e-05,80.2392
3.15489e-05,81.8495
5.01562e-06,80.6431
1.06822e-06,79.9779
7.41734e-08,78.6301
1.43547e-08,78.3627
5.56733e-09,78.7368
6.04504e-10,78.4574
8.49966e-11,78.5745
8.5974e-14,76.6349
1.17218e-17,74.8377
1.11907e-19,75.2768
4.23439e-24,74.772
3.71094e-34,72.7702
3.46763e-43,73.2849
5.95716e-75,70.9568
7.66925e-158,69.939
0,70.972
call option price31,stockprice31
4.39168,100
4.96645,101.366
4.65633,100.762
5.39528,102.417
5.47955,102.663
5.88267,103.532
5.11077,102.055
6.28692,104.44
5.99472,103.963
5.19296,102.455
4.8654,101.848
4.0955,100.205
4.38337,100.953
3.61395,99.1995
2.68488,96.7062
1.99463,94.4693
1.79179,93.7862
1.55214,92.8801
1.6302,93.3347
1.27641,91.7973
1.35408,92.3039
0.71373,88.5345
0.725557,88.7607
0.669885,88.4528
0.497257,87.012
0.557025,87.7431
0.71649,89.2352
0.6663,88.9784
0.673181,89.1749
0.708926,89.5961
0.782706,90.2793
0.417578,87.1906
0.394357,87.0743
0.544159,88.799
0.63238,89.7162
0.745779,90.7317
0.576407,89.5468
0.56864,89.6336
0.410899,88.2325
0.236989,85.9913
0.195424,85.3874
0.182069,85.2927
0.111878,83.6554
0.106782,83.6886
0.0869596,83.176
0.0248439,79.469
0.0224617,79.4157
0.0445542,81.6606
0.0330099,80.9932
0.0455096,82.1841
0.0232424,80.4759
0.03699,82.0403
0.0390614,82.4416
0.0243382,81.3555
0.0189755,80.9476
0.0296445,82.4106
0.0227924,81.9621
0.0166278,81.416
0.0148811,81.4172
0.0118915,81.1561
0.0125964,81.5874
0.00719898,80.592
0.00388568,79.5754
0.00218515,78.7434
0.00510899,80.8088
0.00514768,81.1599
0.0115963,83.2555
0.00951098,83.1476
0.0229821,85.4912
0.01456,84.7667
0.0140267,85.0274
0.00863323,84.3479
0.00126574,81.1383
0.000464039,79.9358
0.000445147,80.3264
0.000169522,79.3831
8.3204e-05,78.9144
7.45334e-05,79.2968
3.87161e-05,79.0192
4.6231e-06,77.1756
1.7294e-06,76.7953
9.8996e-08,74.8238
3.47151e-08,74.6923
3.46054e-09,73.7121
3.2116e-11,71.4448
1.38826e-10,73.3128
3.5298e-12,72.14
4.99125e-12,73.4212
2.86615e-11,75.5293
4.99613e-12,75.7927
9.28531e-12,77.4107
1.46713e-13,76.87
1.72759e-15,76.6702
3.52312e-17,77.1367
3.40404e-24,74.7173
2.91277e-30,74.4762
3.22155e-38,74.9654
1.47395e-57,74.6316
7.17356e-110,74.9268
0,74.3323
call option price32,stockprice32
4.39168,100
4.24482,99.7341
3.73178,98.5497
4.00941,99.3294
5.09611,101.871
5.19494,102.154
5.14275,102.122
5.72241,103.366
5.07133,102.126
5.42658,102.93
4.84379,101.802
4.41381,100.939
5.15319,102.606
5.86501,104.082
4.58543,101.566
5.01907,102.566
7.84941,107.734
7.08958,106.552
6.51827,105.638
7.40823,107.217
8.82418,109.494
7.26826,107.122
5.60796,104.278
5.78715,104.69
5.46948,104.172
6.08589,105.385
6.40289,106.017
5.30535,104.098
4.66468,102.909
3.68983,100.851
3.05762,99.364
2.11604,96.6576
2.15521,96.9033
3.11347,99.8165
2.97842,99.5646
3.43863,100.833
4.12202,102.485
3.82767,101.934
3.66975,101.675
3.94839,102.395
4.00659,102.617
4.45324,103.638
4.94261,104.678
5.78692,106.276
4.01592,103.026
3.93598,102.957
3.41492,101.91
3.89141,103.063
4.69789,104.764
3.58312,102.606
5.24142,105.93
5.51857,106.494
5.1988,106.035
5.52188,106.674
6.86873,108.872
6.73267,108.746
8.16974,110.858
8.5164,111.388
11.0535,114.623
10.9938,114.602
8.85237,112.017
9.21407,112.538
8.85882,112.15
8.15132,111.303
7.21723,110.124
4.87301,106.708
5.11933,107.206
4.15635,105.688
4.8132,106.91
4.8631,107.091
4.1195,105.957
4.16213,106.143
3.05883,104.214
2.87712,103.976
2.32179,102.892
1.52466,100.921
1.13254,99.7795
1.9731,102.53
1.25074,100.616
1.06931,100.18
0.889273,99.6918
1.35856,101.591
1.82949,103.079
0.953768,100.677
0.655101,99.6617
1.43538,102.684
1.63744,103.424
1.46445,103.218
2.77082,106.064
2.39163,105.589
0.799576,102.066
1.38261,104.012
1.4976,104.534
1.40984,104.622
0.995451,103.993
2.21678,106.521
1.31037,105.351
0.386527,103.654
0.375951,104.374
0,103.394
call option price33,stockprice33
4.39168,100
3.98793,99.1118
4.09144,99.4471
4.51244,100.516
3.89138,99.1212
3.26831,97.5719
4.18595,100.001
3.74669,99.0124
3.69596,98.9699
3.32651,98.0883
3.62632,98.9664
3.80334,99.4987
3.59272,99.0567
3.86006,99.8115
3.09794,97.9168
3.14484,98.1407
2.8974,97.5352
4.0972,100.721
3.61051,99.6396
3.93288,100.512
3.28501,98.989
4.07887,101.028
4.5525,102.162
4.89657,102.963
4.6614,102.561
5.39589,104.111
4.90941,103.238
4.46644,102.408
4.42809,102.414
3.77027,101.041
3.3691,100.167
3.63585,100.914
3.65075,101.045
2.99005,99.4916
2.99071,99.5973
3.73845,101.539
3.74121,101.642
3.32898,100.769
3.62685,101.576
3.33768,100.995
2.07841,97.5862
2.67678,99.5049
2.56942,99.3184
2.40226,98.9527
3.12844,101.013
2.58314,99.7041
2.28877,98.9762
2.81443,100.556
2.31422,99.2974
1.40188,96.2836
1.54637,97.0021
2.5273,100.268
2.46198,100.213
2.54777,100.57
2.84624,101.458
3.37971,102.815
3.55667,103.308
2.55275,101.086
2.94708,102.183
3.23012,102.947
3.36101,103.347
3.18893,103.094
3.12568,103.077
3.28958,103.552
2.80978,102.618
3.17009,103.543
2.85911,102.991
3.26967,104
2.37271,102.118
2.55832,102.709
1.85806,101.052
1.68662,100.711
1.55433,100.473
2.1823,102.397
2.61732,103.564
2.24723,102.872
1.99685,102.419
1.56699,101.422
0.851317,99.0577
1.57668,101.831
1.29509,101.181
1.37008,101.627
1.65562,102.638
1.63611,102.789
1.23287,101.87
1.08231,101.629
0.711304,100.496
1.10734,102.218
0.757134,101.283
2.08968,105.032
1.83401,104.743
1.28102,103.77
3.26206,107.453
2.92565,107.147
3.52659,108.084
4.80382,109.65
6.91884,111.88
6.39571,111.372
5.94909,110.938
3.84404,108.844
call option price34,stockprice34
4.39168,100
3.94031,98.9937
3.46746,97.8543
3.55851,98.1832
3.2317,97.3811
3.32923,97.74
3.41444,98.0596
3.9489,99.515
3.73068,99.0579
2.9451,97.0123
2.82992,96.7636
3.153,97.7925
3.06341,97.6329
2.83873,97.0749
2.58431,96.3928
2.6706,96.7601
2.91944,97.5991
2.41534,96.1503
2.99485,98.0068
3.42237,99.2537
2.87266,97.853
2.76265,97.6317
1.9411,95.0253
1.39435,92.8545
1.00198,90.8995
1.29089,92.5972
1.17783,92.1438
0.828955,90.1877
0.764203,89.8683
0.576305,88.4972
0.684263,89.5472
0.514064,88.2109
0.310978,85.977
0.220301,84.6399
0.179094,83.9575
0.258746,85.6658
0.179561,84.3229
0.215838,85.2494
0.184732,84.7972
0.135069,83.7678
0.19042,85.284
0.132283,84.0726
0.116032,83.7871
0.179788,85.6216
0.190067,86.0286
0.125655,84.6757
0.0911252,83.7547
0.0914697,83.9798
0.144902,85.8038
0.130104,85.6256
0.122582,85.6286
0.189673,87.4116
0.24785,88.632
0.166499,87.3552
0.176244,87.7746
0.220667,88.8108
0.233911,89.2401
0.149615,87.863
0.19841,89.0752
0.256825,90.2334
0.179854,89.1848
0.274114,90.9136
0.489974,93.3819
0.47787,93.4864
0.347347,92.4601
0.286313,91.9795
0.325711,92.6763
0.682664,95.781
0.409623,93.9795
0.527533,95.1663
0.296397,93.3049
0.227822,92.6902
0.538161,95.9225
0.309766,94.2192
0.399399,95.3351
0.582711,96.9251
0.729827,98.0046
0.765446,98.4187
1.50009,101.413
0.863324,99.344
1.19132,100.836
0.924839,100.077
1.93892,103.343
0.823249,100.155
0.609257,99.4305
0.759763,100.421
0.619615,100.073
0.41467,99.2563
0.180009,97.6176
0.130514,97.3864
0.0630068,96.5348
0.015066,94.9398
0.00529291,94.3479
0.0110738,96.0328
0.000630552,94.0979
0.000471853,95.055
4.55698e-06,93.6724
4.68697e-10,92.3416
9.70797e-23,90.7528
0,90.5134
call option price35,stockprice35
4.39168,100
5.26765,102.005
6.97724,105.348
7.88937,106.973
8.35306,107.79
7.78684,106.929
7.8384,107.078
9.35794,109.527
9.89886,110.386
10.7564,111.668
9.90925,110.512
11.21,112.401
11.4668,112.802
10.5505,111.591
10.9671,112.223
13.0777,115.063
13.8273,116.053
15.7939,118.484
14.6608,117.163
13.9837,116.377
16.8766,119.864
18.1094,121.308
19.8902,123.326
17.5093,120.695
18.2449,121.559
18.0007,121.318
19.3757,122.879
17.9253,121.299
17.6742,121.05
18.4289,121.925
19.4523,123.083
19.8982,123.597
21.3115,125.146
26.4179,130.519
27.9996,132.163
26.2289,130.362
26.8316,131.001
26.0142,130.179
26.6901,130.892
27.6107,131.852
30.4677,134.772
30.616,134.937
30.2718,134.604
29.4266,133.763
26.3371,130.637
25.4177,129.715
24.0788,128.359
24.5517,128.864
24.7577,129.093
22.4072,126.696
25.5173,129.904
22.3137,126.64
21.4709,125.791
22.5219,126.895
22.1271,126.509
23.3882,127.82
24.7381,129.212
26.0049,130.511
27.7416,132.277
29.0132,133.569
27.2409,131.8
26.0908,130.655
26.6756,131.258
25.891,130.482
25.5834,130.186
24.8286,129.44
25.785,130.416
29.802,134.458
31.3191,135.988
32.5275,137.208
33.3441,138.036
35.1096,139.813
34.974,139.688
31.8317,136.556
31.6838,136.418
32.7446,137.49
33.5972,138.353
30.4266,135.193
28.121,132.898
25.3235,130.11
22.2559,127.05
23.9611,128.769
22.8569,127.675
21.6371,126.465
22.4893,127.329
20.8283,125.679
20.0501,124.911
21.9191,126.792
18.8848,123.767
18.9218,123.815
19.9071,124.812
23.3577,128.273
25.7837,130.71
23.6596,128.596
20.6526,125.6
22.9272,127.885
23.6181,128.586
23.3448,128.324
19.6644,124.654
20.3991,125.399
call option price36,stockprice36
4.39168,100
3.15671,96.9031
2.56641,95.183
2.57553,95.3066
2.96292,96.6056
2.31081,94.6019
2.45428,95.1904
2.49948,95.437
2.60059,95.8618
1.97445,93.7662
1.92918,93.6937
1.6726,92.746
1.65612,92.783
2.00338,94.2918
2.09836,94.7482
1.97024,94.3771
1.80274,93.8304
2.3068,95.7896
2.33416,95.9846
2.24669,95.7934
2.1906,95.7059
2.15638,95.6936
1.81082,94.5261
1.96306,95.2176
1.95493,95.2987
1.64904,94.217
1.45657,93.5029
1.42831,93.496
1.676,94.6805
2.21812,96.7755
2.49008,97.7495
1.96245,96.1222
1.76649,95.5141
1.53453,94.7032
1.74699,95.6809
2.02755,96.8183
2.40509,98.1531
2.58489,98.7979
2.8369,99.6109
3.39644,101.136
4.39412,103.426
5.50833,105.625
6.09863,106.723
4.58904,104.092
4.74817,104.49
3.38277,101.729
4.24133,103.686
5.39489,105.935
4.78706,104.931
4.08186,103.659
5.5566,106.472
5.67769,106.761
5.14059,105.934
4.69892,105.238
3.72137,103.436
3.62577,103.344
2.96676,101.989
3.1633,102.562
3.21625,102.798
2.46716,101.122
3.28839,103.192
4.48462,105.639
4.55428,105.864
5.70182,107.844
5.8517,108.162
5.64859,107.941
5.59739,107.953
5.37633,107.705
6.64206,109.641
7.66076,111.077
6.92837,110.188
7.81812,111.417
7.66374,111.291
7.37617,110.997
7.70042,111.476
7.62763,111.454
6.70294,110.359
6.43449,110.09
8.5017,112.696
7.38069,111.43
7.45802,111.592
8.04994,112.352
12.0449,116.741
10.0346,114.654
9.63258,114.265
9.76912,114.452
7.25087,111.748
5.28213,109.493
6.79209,111.359
5.03791,109.382
9.49567,114.342
7.57064,112.375
7.3625,112.2
8.07773,112.977
10.1066,115.05
13.0769,118.034
12.9172,117.885
13.8216,118.8
13.5941,118.584
15.8617,120.862
call option price37,stockprice37
4.39168,100
4.39559,100.088
3.88388,98.9356
3.26793,97.3942
4.42368,100.393
3.35639,97.8143
3.5442,98.4045
3.72286,98.952
3.13118,97.4569
3.44399,98.4034
3.64427,99.0122
3.61913,99.0358
3.28489,98.2467
4.35112,100.963
3.63912,99.3521
3.61213,99.3733
3.16551,98.2913
3.17437,98.4095
2.69518,97.1312
2.32061,96.043
2.365,96.2939
2.44297,96.6505
2.39983,96.6159
2.34738,96.5508
2.85999,98.2144
2.5338,97.352
2.50213,97.3594
1.8951,95.4154
1.82566,95.2687
2.03333,96.1442
1.70882,95.0499
1.46588,94.1577
1.38605,93.9253
1.04294,92.3255
0.669785,90.0156
0.694165,90.3513
0.612478,89.8537
0.639785,90.2288
0.826634,91.7248
0.738211,91.2727
0.775672,91.6836
0.972017,93.0493
0.944904,93.0408
1.17773,94.4194
1.2548,94.9274
1.23853,94.9941
1.07519,94.3431
0.844434,93.207
1.18407,95.1755
1.18036,95.3067
0.953001,94.3088
0.887379,94.1006
0.650113,92.7444
0.475678,91.507
0.587405,92.6296
0.719062,93.7435
0.788691,94.3576
0.483671,92.3351
0.468391,92.394
0.47152,92.6192
0.315757,91.2262
0.38825,92.2398
0.430671,92.8605
0.400249,92.7835
0.283618,91.7144
0.411039,93.3201
0.384861,93.2924
0.446233,94.0768
0.385445,93.7545
0.578895,95.5306
0.585054,95.7915
0.334521,93.9696
0.223885,92.9019
0.480945,95.7437
0.648318,97.0903
0.659517,97.387
0.316051,95.0886
0.210144,94.1327
0.476388,96.9724
0.226353,94.9585
0.0877125,92.8181
0.0343421,91.1192
0.0144562,89.8745
0.000820721,85.86
0.000158732,84.371
3.07181e-05,83.2185
1.29716e-05,83.099
9.93478e-06,83.651
5.48752e-08,80.3154
8.26727e-09,80.0838
8.413e-09,81.2483
6.12086e-10,80.976
5.20146e-10,82.2955
7.36364e-10,84.0068
1.1466e-10,84.8533
5.98198e-12,85.6751
2.21227e-17,84.3957
5.30839e-27,83.6263
3.22764e-37,86.732
0,85.07
call option price38,stockprice38
4.39168,100
3.42405,97.6506
2.75535,95.7896
3.02649,96.703
2.77632,96.0394
3.07536,97.0255
2.25045,94.4867
1.97123,93.5488
2.62111,95.9273
3.58496,98.7724
2.91558,97.0187
2.05982,94.2959
2.30568,95.2767
2.30406,95.372
1.92204,94.0862
1.66638,93.1555
1.55829,92.7947
1.36226,91.9919
1.04009,90.3727
0.94469,89.9078
0.668598,88.0358
0.461203,86.1974
0.361378,85.1301
0.25966,83.734
0.215922,83.0713
0.210038,83.1113
0.268053,84.3467
0.262439,84.4104
0.246846,84.2994
0.236424,84.2736
0.257421,84.8092
0.382347,86.7709
0.403215,87.1795
0.198165,84.1975
0.185595,84.1023
0.124676,82.718
0.0867826,81.5727
0.0749471,81.2502
0.0415758,79.4925
0.0293683,78.6247
0.0274657,78.6397
0.0203667,77.9867
0.0250489,78.8095
0.0397229,80.4156
0.0221488,78.9093
0.0327817,80.2798
0.0346684,80.6744
0.0179683,79.035
0.0181769,79.3099
0.0122606,78.5158
0.0160158,79.4679
0.0188974,80.162
0.0174884,80.2113
0.0244846,81.3719
0.0303961,82.2237
0.023786,81.8112
0.00950363,79.7564
0.00568266,78.8491
0.00464658,78.7005
0.00379077,78.567
0.00423064,79.1148
0.00507797,79.8233
0.00649821,80.678
0.00490408,80.3923
0.00661162,81.3599
0.00309561,80.1219
0.00105697,78.4519
0.00146754,79.4203
0.00157715,79.9296
0.000917181,79.36
0.000482211,78.6961
0.000826962,80.0011
0.000316978,78.8996
0.000143016,78.1794
0.000140197,78.6279
0.000165555,79.3497
4.09988e-05,77.9963
1.04621e-05,76.8947
2.3844e-06,75.8564
2.99784e-06,76.7165
5.22326e-07,75.6282
4.59327e-07,76.1984
1.11266e-06,77.7366
1.59139e-07,76.7365
3.48225e-08,76.3022
7.52575e-09,76.0171
6.64646e-10,75.2948
1.05124e-10,75.1709
5.11877e-13,73.3868
4.22854e-14,73.4565
2.21585e-13,75.5936
6.04295e-18,72.8436
3.1903e-18,74.387
8.79756e-23,73.1882
1.80817e-24,74.5594
2.93876e-30,74.4779
2.50832e-36,75.6457
2.65741e-57,74.6912
2.33131e-131,72.5354
0,73.9096
call option price39,stockprice39
4.39168,100
4.8119,101.03
4.40541,100.191
4.55173,100.605
3.99989,99.3889
4.33501,100.269
3.6482,98.6751
3.08402,97.2316
2.20009,94.5049
2.73547,96.3812
2.98356,97.2177
3.27691,98.134
3.40856,98.5778
2.81372,97.0003
2.72652,96.8336
3.20754,98.3127
4.95065,102.505
4.05202,100.616
3.87193,100.279
4.91602,102.675
4.42738,101.722
6.43716,105.711
7.21691,107.106
6.58722,106.116
5.74126,104.682
5.83516,104.932
6.0264,105.354
6.24299,105.813
5.56542,104.669
6.10208,105.717
6.10686,105.801
5.91103,105.533
5.6146,105.079
5.88252,105.639
5.03795,104.165
4.70699,103.604
5.31778,104.861
3.70605,101.659
3.79026,101.948
3.55803,101.517
3.56594,101.636
3.62474,101.872
2.70565,99.697
2.9139,100.362
4.57718,104.161
3.2001,101.296
2.39178,99.2798
2.93382,100.861
2.38946,99.5159
2.06389,98.6621
1.63554,97.3378
1.53076,97.0839
1.65454,97.6868
2.0967,99.2861
1.78954,98.4387
2.05268,99.4195
1.43728,97.4569
1.56555,98.0889
1.78407,98.9902
2.3752,100.878
1.90241,99.6574
1.21743,97.3605
0.705385,94.9356
0.865244,96.0484
0.738777,95.5243
0.92507,96.7278
0.602911,95.0579
0.757887,96.2256
0.954573,97.4381
0.689835,96.239
0.839798,97.2711
0.604199,96.1392
1.01425,98.4908
1.53816,100.6
1.10296,99.2582
1.26832,100.074
1.51108,101.065
1.41587,100.959
1.72815,102.065
2.44202,103.953
2.29632,103.801
3.03313,105.426
3.74802,106.779
2.9426,105.561
2.24294,104.382
2.20215,104.48
2.20639,104.675
3.25747,106.693
1.49722,103.534
1.47006,103.709
1.38161,103.747
1.10656,103.321
1.33224,104.17
1.08501,103.88
0.472567,102.335
0.145108,100.898
0.081154,100.91
0.0179535,100.508
0.0165856,101.96
0,103.075
call option price40,stockprice40
4.39168,100
4.06162,99.2929
5.57379,102.706
4.94446,101.472
4.71928,101.059
4.46963,100.578
5.24495,102.334
4.76462,101.394
3.34503,98.0491
2.62447,96.0338
2.38499,95.3474
3.02334,97.4255
4.13933,100.392
4.45957,101.206
3.4552,98.8808
3.8267,99.905
3.4591,99.0726
2.60659,96.76
3.0677,98.2108
2.55808,96.8098
2.71511,97.3905
2.24956,96.0138
2.48353,96.883
2.65113,97.502
2.35937,96.6958
2.35332,96.7827
2.40309,97.0491
3.17156,99.3655
3.54601,100.411
3.47269,100.327
3.39159,100.223
2.31206,97.3032
1.83226,95.7633
2.2996,97.4869
1.81476,95.9373
2.39285,98.003
1.78983,96.0874
2.305,97.9589
2.22935,97.8369
1.56298,95.5833
1.84704,96.7914
1.51885,95.6651
1.51584,95.7855
1.55046,96.0585
1.56769,96.2606
1.56668,96.3912
2.22508,98.7839
1.7697,97.4162
2.20748,98.979
2.3836,99.6218
2.41318,99.8293
1.97721,98.6477
1.53831,97.2558
1.23038,96.1407
1.40642,97.0341
1.55081,97.7385
1.9443,99.2212
1.6879,98.5213
1.86665,99.2574
2.23259,100.488
2.59965,101.592
3.50429,103.764
2.16369,100.711
2.5167,101.781
1.87452,100.163
1.45913,98.9601
1.84242,100.373
2.11342,101.298
2.84153,103.217
4.07622,105.768
3.007,103.84
2.39099,102.602
2.85693,103.795
2.34725,102.798
1.70413,101.28
1.74461,101.571
1.99912,102.425
1.74479,101.928
1.96424,102.681
1.13875,100.435
0.869481,99.6074
1.06961,100.631
1.00699,100.634
0.570283,98.9346
0.528461,98.9886
1.09424,101.669
0.159854,96.5248
0.0711244,95.241
0.00638327,91.7672
0.0120148,93.3108
0.0274204,95.1729
0.0190747,95.2703
0.00768572,94.7954
0.000335017,92.4601
7.63877e-05,92.4041
8.65096e-05,93.8205
1.42952e-05,94.2874
1.20654e-10,91.9182
1.89396e-22,90.848
0,90.7755
call option price41,stockprice41
4.39168,100
4.35299,99.9891
4.60393,100.644
5.12229,101.851
5.10674,101.894
4.56368,100.791
4.17537,99.9764
3.37266,98.0351
3.28432,97.8836
3.71409,99.1023
3.93406,99.7332
4.53193,101.203
3.9135,99.8548
4.7301,101.798
4.77082,101.966
4.65227,101.793
4.66461,101.902
5.17083,103.034
5.00534,102.778
4.55816,101.921
4.26406,101.36
3.27135,99.0477
4.42598,101.889
4.11035,101.276
5.00804,103.271
4.82536,102.984
4.97633,103.372
4.0022,101.39
4.68509,102.951
3.88462,101.305
4.23123,102.17
4.50124,102.832
4.34805,102.6
4.76719,103.549
3.7279,101.418
4.42791,103.037
3.92014,102.044
4.95986,104.273
4.59628,103.65
3.32402,100.962
2.50676,98.9098
2.14215,97.9145
2.41706,98.8787
2.65884,99.6822
2.53762,99.46
3.55548,102.125
3.25518,101.536
3.63296,102.506
4.18733,103.773
3.54806,102.529
3.9244,103.438
4.45326,104.587
2.89535,101.341
2.42895,100.248
1.87622,98.7264
1.48263,97.4817
0.930617,95.1654
0.721325,94.1132
0.575955,93.2809
0.329053,91.1727
0.103918,87.3747
0.0897332,87.1686
0.105597,87.9249
0.065383,86.7534
0.0285749,84.7957
0.0335095,85.5004
0.0421526,86.3939
0.030583,85.8736
0.0118926,83.9769
0.00495163,82.485
0.00164783,80.7852
0.00224665,81.7408
0.00124236,81.1065
0.00453292,83.8391
0.00227224,82.9946
0.00142728,82.6379
0.00430889,84.9876
0.00871957,86.7199
0.00478436,86.0538
0.00329535,85.8737
0.00226638,85.7481
0.00544175,87.6784
0.00254862,86.9581
0.00192278,87.0737
0.00120304,86.9761
0.000967154,87.2872
0.00115916,88.1594
0.000978103,88.6021
0.00111679,89.4597
0.000413326,89.0513
0.000178302,89.0002
0.000116237,89.4993
4.27616e-05,89.632
0.000351803,92.5035
1.69092e-05,91.3208
7.27933e-08,89.715
2.18101e-09,90.2289
4.43108e-17,88.0484
1.21911e-28,88.9625
0,90.228
call option price42,stockprice42
4.39168,100
4.57455,100.499
4.03839,99.318
2.97079,96.5384
3.12588,97.0811
3.00705,96.8267
2.3673,94.8952
1.78893,92.8151
1.8105,93.0088
1.26008,90.5518
0.858613,88.2149
1.16599,90.2656
1.20021,90.5714
1.15612,90.4434
1.02204,89.7759
0.835811,88.6702
0.61126,87.006
0.596087,87.0011
0.446522,85.6082
0.424152,85.4876
0.41675,85.5416
0.401291,85.4971
0.363463,85.1579
0.40845,85.8763
0.512099,87.1632
0.843308,90.0166
0.473553,87.0546
0.279198,84.6884
0.234262,84.0704
0.237187,84.2876
0.224163,84.2088
0.180705,83.4731
0.173826,83.4869
0.223082,84.6928
0.260318,85.5224
0.255739,85.6156
0.192514,84.6041
0.140286,83.5372
0.162033,84.2795
0.301403,87.0118
0.233919,86.1165
0.0863183,82.5369
0.0912293,82.9318
0.0555381,81.4735
0.0593947,81.9049
0.0381105,80.7325
0.020478,79.1562
0.0070683,76.618
0.00764495,77.0679
0.00458373,76.106
0.00556435,76.8284
0.00280388,75.5466
0.00377551,76.4872
0.00362109,76.6779
0.00256793,76.2211
0.00149042,75.3943
0.00229332,76.5826
0.00128548,75.7243
0.000577841,74.5382
0.000150916,72.5674
0.000110796,72.43
0.000139514,73.1641
0.000139851,73.5397
0.000188723,74.3959
1.2536e-05,70.8188
1.30073e-05,71.2892
1.0497e-05,71.4376
2.13263e-06,69.9094
2.0571e-06,70.3347
2.03753e-06,70.8021
5.01691e-07,69.7382
7.32464e-07,70.6595
1.81323e-07,69.7406
1.30195e-07,69.9686
9.18456e-08,70.2064
2.55079e-08,69.6257
3.87805e-08,70.6212
8.33776e-10,68.1017
5.38715e-10,68.4723
1.57616e-10,68.3138
3.86334e-11,68.1215
9.69045e-12,68.0402
5.85438e-13,67.2198
2.55347e-14,66.4363
4.95929e-15,66.5992
1.97522e-16,66.1408
6.55679e-16,67.8176
5.4023e-15,69.9688
1.53716e-16,69.6497
5.07808e-16,71.5084
6.25326e-18,71.2369
1.93709e-19,71.6378
3.25859e-21,72.1579
2.80258e-24,72.2546
5.3594e-28,72.637
1.36828e-33,73.0094
1.17308e-47,71.8864
2.39557e-60,73.994
4.39431e-106,75.381
0,76.5261
call option price43,stockprice43
4.39168,100
4.98186,101.4
4.66828,100.789
4.45755,100.391
4.13806,99.7232
4.50413,100.657
5.25015,102.344
4.25689,100.25
4.46904,100.819
3.78381,99.2775
3.38599,98.3381
5.34424,102.916
5.15213,102.604
5.21249,102.804
6.62803,105.548
7.08007,106.399
6.76151,105.921
5.09224,102.875
5.80839,104.349
5.44924,103.741
5.2977,103.523
5.29448,103.596
4.40993,101.854
4.15117,101.369
2.94443,98.4525
2.92948,98.5107
3.61054,100.378
3.84658,101.032
3.61877,100.587
3.68019,100.828
3.60759,100.751
2.71873,98.5322
3.73532,101.243
2.86931,99.1651
3.75694,101.485
3.54342,101.084
3.76884,101.705
4.14504,102.628
5.49023,105.343
4.60979,103.767
4.78591,104.202
4.17264,103.064
4.33292,103.489
